Id,DateCreated,UserId,SendAmount,SendCurrencyId,ReceiveAmount,ReceiveCurrencyId,Narration,ExchangeRate,BaseAmount
2042799,2024-03-12,a03a-4970-888,85,CAD,100810,NGN,Grants and Gifts,1186,85
2042801,2024-03-12,4304-43d8-a59,100,CAD,118600,NGN,School-Related,1186,100
2042803,2024-03-12,42f7-4836-b37,20,CAD,23720,NGN,School-Related,1186,20
2042806,2024-03-12,a947-46b8-935,350,CAD,415100,NGN,Education-Related,1186,350
2042808,2024-03-12,e96a-4efd-908,105,CAD,124530,NGN,Other Personal Services,1186,105
2042811,2024-03-12,041d-4231-9c9,85,CAD,100810,NGN,School-Related,1186,85
2042813,2024-03-12,00b2-4dbc-9bd,17,CAD,20162,NGN,Health-Related,1186,17
2042814,2024-03-12,b919-4cf8-a98,60,CAD,71160,NGN,Other Personal Services,1186,60
2042817,2024-03-12,81f1-4da6-9d2,16500,NGN,14,CAD,School-Related,0.000834028,14
2042818,2024-03-12,71ee-4244-b17,105,CAD,124530,NGN,Grants and Gifts,1186,105
2042821,2024-03-12,98dd-4289-abe,22,CAD,26092,NGN,Other Personal Services,1186,22
2042822,2024-03-12,2050-4e5b-a16,498000,NGN,415,CAD,Goods and Services,0.000834028,415
2042825,2024-03-12,8ac5-42e2-baf,345,CAD,3160,GHS,School-Related,9.16,332
2042827,2024-03-12,a8db-4f5c-9e9,10,CAD,11860,NGN,School-Related,1186,10
2042828,2024-03-12,5abf-4aaa-b84,58,CAD,68788,NGN,Grants and Gifts,1186,58
2042831,2024-03-12,79a8-4794-877,85,CAD,100810,NGN,School-Related,1186,85
2042832,2024-03-12,a8e4-4394-8dc,15,CAD,17790,NGN,Health-Related,1186,15
2042834,2024-03-12,8563-43ae-86a,50,CAD,59300,NGN,Grants and Gifts,1186,50
2042836,2024-03-12,17b1-47f8-82c,1000,CAD,1186000,NGN,Other Personal Services,1186,1000
2042837,2024-03-12,9d38-4388-9a7,14,CAD,16604,NGN,Other Personal Services,1186,14
2042838,2024-03-12,f478-4c4d-a12,60,CAD,71160,NGN,Other Personal Services,1186,60
2042841,2024-03-12,29e2-4582-9a5,17,CAD,20162,NGN,Other Personal Services,1186,17
2042843,2024-03-12,2717-467f-b65,10,CAD,11860,NGN,Goods and Services,1186,10
2042844,2024-03-12,90fa-4f91-a98,340,CAD,403240,NGN,Health-Related,1186,340
2042845,2024-03-12,87cf-429f-89c,180,CAD,213480,NGN,Grants and Gifts,1186,180
2042846,2024-03-12,4fec-45f2-9a0,48000,NGN,40,CAD,Health Services,0.000834028,40
2042848,2024-03-12,a30f-4936-a4e,690000,NGN,575,CAD,School-Related,0.000834028,575
2042850,2024-03-12,15c1-4f17-852,13,CAD,15418,NGN,Goods and Services,1186,13
2042853,2024-03-12,936a-4a10-919,17,CAD,20162,NGN,School-Related,1186,17
2042854,2024-03-12,e23e-48bd-b1c,20,CAD,23720,NGN,Other Personal Services,1186,20
2042855,2024-03-12,0166-4360-8c5,28,CAD,33208,NGN,School-Related,1186,28
2042861,2024-03-12,da7c-4797-b5a,250,CAD,296500,NGN,Goods and Services by Short Term Workers,1186,250
2042863,2024-03-12,6212-44af-bae,20,CAD,23720,NGN,Manufactured Goods,1186,20
2042864,2024-03-12,f1a5-4107-aec,98700,NGN,82,CAD,Other Personal Services,0.000834028,82
2042867,2024-03-12,2748-4e74-b5f,100,CAD,118600,NGN,Other Personal Services,1186,100
2042870,2024-03-12,36b7-463b-968,85,CAD,100810,NGN,Other Personal Services,1186,85
2042871,2024-03-12,505f-4a23-862,499000,NGN,416,CAD,School-Related,0.000834028,416
2042873,2024-03-12,f6dd-4cf3-93a,267000,NGN,223,CAD,Interest,0.000834028,223
2042874,2024-03-12,a9cf-47c7-bad,193000,NGN,161,CAD,School-Related,0.000834028,161
2042875,2024-03-12,add8-4cac-b45,68,CAD,80648,NGN,Grants and Gifts,1186,68
2042876,2024-03-12,a01b-4d66-9f4,113,CAD,134018,NGN,Grants and Gifts,1186,113
2042877,2024-03-12,b8fe-4690-899,140000,NGN,117,CAD,Passenger Fare,0.000834028,117
2042880,2024-03-12,0166-4360-8c5,126,CAD,149436,NGN,School-Related,1186,126
2042882,2024-03-12,7d12-46ac-9c8,500,CAD,593000,NGN,Grants and Gifts,1186,500
2042884,2024-03-12,1c6e-4ea6-91a,10,CAD,11860,NGN,Passenger Fare,1186,10
2042886,2024-03-12,ddc3-481e-9e5,40,CAD,47440,NGN,Other Personal Services,1186,40
2042888,2024-03-12,f12d-4ad9-a3b,50,CAD,59300,NGN,Other Personal Services,1186,50
2042889,2024-03-12,a9cf-47c7-bad,10,CAD,11860,NGN,Health-Related,1186,10
2042890,2024-03-12,be93-4947-992,100,CAD,118600,NGN,Other Personal Services,1186,100
2042892,2024-03-12,f20a-45da-a63,26,CAD,30836,NGN,Goods and Services,1186,26
2042902,2024-03-12,2969-4381-b80,100,CAD,118600,NGN,Health-Related,1186,100
2042903,2024-03-12,6d45-40a0-b09,2398000,NGN,2000,CAD,School-Related,0.000834028,2000
2042904,2024-03-12,4a99-45c6-a64,43,CAD,50998,NGN,Goods for Processing/Manufacturing Services,1186,43
2042905,2024-03-12,41b7-454d-b0c,43,CAD,50998,NGN,School-Related,1186,43
2042912,2024-03-12,902f-44c5-a54,105,CAD,124530,NGN,Other Personal Services,1186,105
2042915,2024-03-12,b878-4813-921,397,CAD,470842,NGN,Manufactured Goods,1186,397
2042918,2024-03-12,e63b-4e16-893,1700000,NGN,1418,CAD,Other Personal Services,0.000834028,1418
2042919,2024-03-12,9198-4dda-a71,85,CAD,100810,NGN,Grants and Gifts,1186,85
2042920,2024-03-12,f353-4650-9f5,500,CAD,593000,NGN,Grants and Gifts,1186,500
2042923,2024-03-12,6d45-40a0-b09,179850,NGN,150,CAD,School-Related,0.000834028,150
2042926,2024-03-12,6331-479a-ac3,350,CAD,415100,NGN,Other Personal Services,1186,350
2042927,2024-03-12,c1d1-469e-978,43,CAD,50998,NGN,Grants and Gifts,1186,43
2042928,2024-03-12,e25c-42dc-86b,200,CAD,237200,NGN,Maintenance and Repair Services n.i.e.,1186,200
2042929,2024-03-12,1d11-4dc1-b7a,2500,CAD,2965000,NGN,Health-Related,1186,2500
2042931,2024-03-12,c3ca-458d-b51,150,CAD,177900,NGN,Health-Related,1186,150
2042935,2024-03-12,4041-4c9f-8c0,30,CAD,35580,NGN,Grants and Gifts,1186,30
2042936,2024-03-12,b3a0-4688-aac,222,CAD,263292,NGN,School-Related,1186,222
2042939,2024-03-12,4041-4c9f-8c0,20,CAD,23720,NGN,Grants and Gifts,1186,20
2042941,2024-03-12,37eb-48af-944,1500,CAD,1779000,NGN,Other Personal Services,1186,1500
2042942,2024-03-12,94d5-42c5-899,24,CAD,28464,NGN,Grants and Gifts,1186,24
2042943,2024-03-12,94d5-42c5-899,26,CAD,30836,NGN,Grants and Gifts,1186,26
2042950,2024-03-12,1bb2-419f-a46,120,CAD,142320,NGN,Other Personal Services,1186,120
2042952,2024-03-12,a03a-4970-888,400,CAD,474400,NGN,Grants and Gifts,1186,400
2042953,2024-03-12,7c1b-4893-9ad,700,CAD,830200,NGN,Goods and Services,1186,700
2042954,2024-03-12,f3cd-4379-b28,400,CAD,474400,NGN,School-Related,1186,400
2042955,2024-03-12,92e8-42e6-807,320,CAD,379520,NGN,School-Related,1186,320
2042957,2024-03-12,7d05-4dea-a80,43,CAD,50998,NGN,Other Personal Services,1186,43
2042959,2024-03-12,94d5-42c5-899,1000,CAD,1186000,NGN,Grants and Gifts,1186,1000
2042965,2024-03-12,3c27-4c4b-8ca,140,CAD,166040,NGN,Other Personal Services,1186,140
2042967,2024-03-12,01cf-4845-a22,900,CAD,1067400,NGN,Other Personal Services,1186,900
2042968,2024-03-12,93df-4be1-b8d,200,CAD,237200,NGN,Other Personal Services,1186,200
2042969,2024-03-12,503c-4395-be7,3980000,NGN,3319,CAD,School-Related,0.000834028,3319
2042970,2024-03-12,fd65-494c-846,85,CAD,100810,NGN,Other Personal Services,1186,85
2042971,2024-03-12,503c-4395-be7,17000,NGN,14,CAD,School-Related,0.000834028,14
2042972,2024-03-12,6eb5-40d5-a70,800,CAD,948800,NGN,School-Related,1186,800
2042975,2024-03-12,fd65-494c-846,55,CAD,65230,NGN,Other Personal Services,1186,55
2042977,2024-03-12,9ced-4263-b8e,500,CAD,593000,NGN,Health-Related,1186,500
2042979,2024-03-12,8cd6-4fea-82c,24,CAD,28464,NGN,Health-Related,1186,24
2042980,2024-03-12,b4aa-4103-8eb,100,CAD,118600,NGN,Grants and Gifts,1186,100
2042983,2024-03-12,f6f0-4668-857,50,CAD,59300,NGN,Grants and Gifts,1186,50
2042984,2024-03-12,703b-4698-963,59,CAD,69974,NGN,Other Personal Services,1186,59
2042985,2024-03-12,1f73-4650-ab7,47,CAD,55742,NGN,Health-Related,1186,47
2042987,2024-03-12,aa1a-407e-a3f,155,CAD,183830,NGN,Other Personal Services,1186,155
2042988,2024-03-12,75eb-45a6-bcd,60,CAD,71160,NGN,Grants and Gifts,1186,60
2042989,2024-03-12,4e3b-489b-8ac,83,CAD,98438,NGN,Goods and Services,1186,83
2042991,2024-03-12,7b48-49da-88a,17,CAD,20162,NGN,Grants and Gifts,1186,17
2042992,2024-03-12,f6f0-4668-857,50,CAD,59300,NGN,Grants and Gifts,1186,50
2042995,2024-03-12,4ddd-4c85-88b,102,CAD,120972,NGN,Other Personal Services,1186,102
2042999,2024-03-12,75eb-45a6-bcd,10,CAD,11860,NGN,Grants and Gifts,1186,10
2043000,2024-03-12,b59c-4f0c-b2c,85,CAD,100810,NGN,Grants and Gifts,1186,85
2043002,2024-03-12,4041-4c9f-8c0,20,CAD,23720,NGN,Grants and Gifts,1186,20
2043003,2024-03-12,c33b-471d-850,21,CAD,24906,NGN,Health-Related,1186,21
2043004,2024-03-12,4041-4c9f-8c0,20,CAD,23720,NGN,Grants and Gifts,1186,20
2043005,2024-03-12,1b18-4900-8da,169,CAD,200434,NGN,School-Related,1186,169
2043007,2024-03-12,6796-4bc2-86c,50,CAD,59300,NGN,School-Related,1186,50
2043009,2024-03-12,6796-4bc2-86c,10,CAD,11860,NGN,School-Related,1186,10
2043012,2024-03-12,52d3-440d-9e3,490000,NGN,409,CAD,Other Personal Services,0.000834028,409
2043013,2024-03-12,fc24-419e-90c,150,CAD,177900,NGN,Other Personal Services,1186,150
2043015,2024-03-12,ac58-4e7b-8ad,1000,CAD,1186000,NGN,Goods and Services,1186,1000
2043016,2024-03-12,f888-45c9-940,34,CAD,40324,NGN,School-Related,1186,34
2043019,2024-03-12,97ae-4a16-9ea,50,CAD,59300,NGN,Grants and Gifts,1186,50
2043022,2024-03-12,4628-44ed-915,50,CAD,59300,NGN,Goods and Services,1186,50
2043023,2024-03-12,776d-4bcf-90b,190,CAD,225340,NGN,Other Personal Services,1186,190
2043024,2024-03-12,3951-4a4b-85d,100,CAD,118600,NGN,Grants and Gifts,1186,100
2043029,2024-03-12,580f-4c51-aed,200,CAD,237200,NGN,Grants and Gifts,1186,200
2043032,2024-03-12,ed6f-4ba3-a1e,200,CAD,237200,NGN,Grants and Gifts,1186,200
2043033,2024-03-12,f70c-4e8b-93b,127,CAD,150622,NGN,Grants and Gifts,1186,127
2043034,2024-03-12,43bc-4482-b7d,35,CAD,41510,NGN,Grants and Gifts,1186,35
2043035,2024-03-12,30d0-4a09-93d,722915,NGN,603,CAD,Other Personal Services,0.000834028,603
2043036,2024-03-12,e71b-488b-a61,10,CAD,11860,NGN,Grants and Gifts,1186,10
2043038,2024-03-12,9edf-49e9-be8,30,CAD,35580,NGN,Health Services,1186,30
2043039,2024-03-12,7ea7-4bca-a82,37000,NGN,37000,NGN,Debit Account,1,31
2043040,2024-03-12,fa24-4275-a14,100,CAD,118600,NGN,School-Related,1186,100
2043043,2024-03-12,4c45-47b4-944,50,CAD,59300,NGN,School-Related,1186,50
2043044,2024-03-12,c891-4f3c-872,86,CAD,101996,NGN,Goods and Services,1186,86
2043047,2024-03-12,43d7-4e11-a21,300,CAD,355800,NGN,Other Personal Services,1186,300
2043048,2024-03-12,ea96-45b2-94e,253,CAD,300058,NGN,Goods and Services,1186,253
2043049,2024-03-12,9edf-49e9-be8,17,CAD,20162,NGN,School-Related,1186,17
2043050,2024-03-12,610c-4d8e-b1f,10,CAD,11860,NGN,Other Personal Services,1186,10
2043054,2024-03-12,de74-4dac-8d5,999000,NGN,833,CAD,School-Related,0.000834028,833
2043055,2024-03-12,93cf-46cc-853,34,CAD,40324,NGN,Goods and Services by Travellers,1186,34
2043057,2024-03-12,bbe2-4a21-873,28,CAD,33208,NGN,Health-Related,1186,28
2043063,2024-03-12,a744-438a-84e,21,CAD,25001,NGN,Grants and Gifts,1186,21
2043064,2024-03-12,e74e-4637-bc3,15,CAD,1545,KES,Interest,103,15
2043065,2024-03-12,c551-48e0-a1e,30,CAD,35580,NGN,Other Personal Services,1186,30
2043066,2024-03-12,4dd5-4450-bbc,4998400,NGN,4169,CAD,School-Related,0.000834028,4169
2043069,2024-03-12,b5ac-4ab7-8d5,10,CAD,11860,NGN,Other Personal Services,1186,10
2043070,2024-03-12,9bd3-4341-9ec,64300,NGN,54,CAD,Other Personal Services,0.000834028,54
2043071,2024-03-12,6b59-42ed-a2c,100,CAD,118600,NGN,School-Related,1186,100
2043072,2024-03-12,c53e-42d4-bba,50,CAD,59300,NGN,School-Related,1186,50
2043076,2024-03-12,8e57-4986-9ab,1200,CAD,1423200,NGN,Maintenance and Repair Services n.i.e.,1186,1200
2043078,2024-03-12,7ad2-4779-a37,55,CAD,65230,NGN,Manufactured Goods,1186,55
2043079,2024-03-12,25ca-4431-a5e,100,CAD,118600,NGN,Other Personal Services,1186,100
2043080,2024-03-12,0ac4-46c4-832,150,CAD,177900,NGN,Other Personal Services,1186,150
2043082,2024-03-12,2ff4-4952-b80,100,CAD,118600,NGN,Goods and Services,1186,100
2043086,2024-03-12,091d-4e79-907,30,CAD,35580,NGN,Grants and Gifts,1186,30
2043092,2024-03-12,a848-4ecf-a7a,27,CAD,32022,NGN,Other Personal Services,1186,27
2043093,2024-03-12,2d8e-4c11-a7f,31,CAD,36766,NGN,Other Personal Services,1186,31
2043094,2024-03-12,86b9-4be9-99f,98000,NGN,82,CAD,School-Related,0.000834028,82
2043095,2024-03-12,1c99-41e3-941,85,CAD,100810,NGN,Grants and Gifts,1186,85
2043096,2024-03-12,35c0-4a14-a2b,50,CAD,59300,NGN,Grants and Gifts,1186,50
2043097,2024-03-12,94a2-44d2-958,309,CAD,366474,NGN,Goods for Processing/Manufacturing Services,1186,309
2043098,2024-03-12,c3d5-4c6f-95a,100,CAD,118600,NGN,Other Personal Services,1186,100
2043100,2024-03-12,9c40-4faf-81d,13,CAD,15418,NGN,Other Personal Services,1186,13
2043101,2024-03-12,6daa-4c80-951,60,CAD,71160,NGN,Other Personal Services,1186,60
2043103,2024-03-12,b372-4b49-b1d,200,CAD,237200,NGN,Grants and Gifts,1186,200
2043104,2024-03-12,0ad4-4095-ab0,200,CAD,237200,NGN,Investment Income,1186,200
2043106,2024-03-12,3315-40a1-bfe,11,CAD,13046,NGN,School-Related,1186,11
2043108,2024-03-12,f4b6-4403-a18,10,CAD,11860,NGN,Grants and Gifts,1186,10
2043109,2024-03-12,59ad-4a54-a7c,4999830,NGN,4170,CAD,Other Personal Services,0.000834028,4170
2043110,2024-03-12,ee71-4122-a4e,10,CAD,11860,NGN,Grants and Gifts,1186,10
2043112,2024-03-12,59ad-4a54-a7c,4997432,NGN,4168,CAD,Other Personal Services,0.000834028,4168
2043115,2024-03-12,bd8a-471e-8ac,5000000,NGN,4170,CAD,Other Personal Services,0.000834028,4170
2043116,2024-03-12,ad65-4705-b46,179850,NGN,150,CAD,Other Personal Services,0.000834028,150
2043117,2024-03-12,40c3-4fb1-bca,1048,CAD,1242928,NGN,Health-Related,1186,1048
2043118,2024-03-12,4ab7-404b-9a9,26,CAD,30836,NGN,Other Personal Services,1186,26
2043120,2024-03-12,00cd-46c6-be0,500,CAD,593000,NGN,Education-Related,1186,500
2043121,2024-03-12,549a-4362-b79,500,CAD,593000,NGN,Health-Related,1186,500
2043122,2024-03-12,4ab7-404b-9a9,26,CAD,30836,NGN,Other Personal Services,1186,26
2043125,2024-03-12,b088-489c-ad7,150,CAD,177900,NGN,Manufactured Goods,1186,150
2043128,2024-03-12,f7d5-48a8-a89,10,CAD,11860,NGN,School-Related,1186,10
2043129,2024-03-12,edc4-4f15-817,85,CAD,100810,NGN,Goods and Services,1186,85
2043131,2024-03-12,4ab7-404b-9a9,43,CAD,50998,NGN,Other Personal Services,1186,43
2043133,2024-03-12,a28e-4121-b28,1000,CAD,1186000,NGN,School-Related,1186,1000
2043134,2024-03-12,30d0-40c1-a9d,127,CAD,150053,NGN,Grants and Gifts,1186,127
2043137,2024-03-12,9bd3-4341-9ec,580000,NGN,484,CAD,Grants and Gifts,0.000834028,484
2043138,2024-03-12,00ff-41ff-b2e,46,CAD,54556,NGN,School-Related,1186,46
2043139,2024-03-12,4728-4db4-8f1,76,CAD,90136,NGN,School-Related,1186,76
2043148,2024-03-12,f39e-4967-a01,500000,NGN,500000,NGN,Debit Account,1,422
2043149,2024-03-12,a8c1-4dc4-a4b,80,CAD,94880,NGN,Other Personal Services,1186,80
2043150,2024-03-12,486c-432e-a54,148,CAD,175528,NGN,Health Services,1186,148
2043153,2024-03-12,d1d8-4ecc-abb,1700,CAD,2016200,NGN,Investment Income,1186,1700
2043155,2024-03-12,a8c1-4dc4-a4b,20,CAD,23720,NGN,Other Personal Services,1186,20
2043158,2024-03-12,6e20-4f18-a11,26,CAD,30836,NGN,School-Related,1186,26
2043159,2024-03-12,9ddf-4369-bc1,169,CAD,200434,NGN,Other Personal Services,1186,169
2043160,2024-03-12,3ce0-4d65-925,71,CAD,84206,NGN,Grants and Gifts,1186,71
2043161,2024-03-12,74a4-4f79-93b,11,CAD,13046,NGN,Trade-Related Services,1186,11
2043162,2024-03-12,f305-4b0b-824,100,CAD,118600,NGN,Other Personal Services,1186,100
2043163,2024-03-12,ba55-466b-957,85,CAD,100810,NGN,Other Personal Services,1186,85
2043165,2024-03-12,f82d-48e7-a0a,422,CAD,500492,NGN,Investment Income,1186,422
2043166,2024-03-12,ba55-466b-957,169,CAD,200434,NGN,Other Personal Services,1186,169
2043167,2024-03-12,9a44-4256-89e,14,CAD,16604,NGN,School-Related,1186,14
2043168,2024-03-12,ba55-466b-957,1729,CAD,2050594,NGN,Other Personal Services,1186,1729
2043170,2024-03-12,ba55-466b-957,425,CAD,504050,NGN,Other Personal Services,1186,425
2043172,2024-03-12,e6c6-4bf5-baa,54,CAD,64044,NGN,Other Personal Services,1186,54
2043175,2024-03-12,05a2-457a-84a,435000,NGN,363,CAD,School-Related,0.000834028,363
2043181,2024-03-12,ced2-48bd-8c4,363000,NGN,303,CAD,Other Personal Services,0.000834028,303
2043182,2024-03-12,ac2e-45db-9d6,100,CAD,118600,NGN,Other Personal Services,1186,100
2043183,2024-03-12,ee45-4476-a56,102,CAD,120972,NGN,Grants and Gifts,1186,102
2043184,2024-03-12,bce3-4631-abc,202,CAD,239572,NGN,Goods and Services,1186,202
2043185,2024-03-12,a616-4aca-b1f,174,CAD,206364,NGN,Grants and Gifts,1186,174
2043186,2024-03-12,bb12-4987-b6c,31,CAD,36766,NGN,School-Related,1186,31
2043187,2024-03-12,a34d-4af1-aef,200,CAD,237200,NGN,Other Personal Services,1186,200
2043190,2024-03-12,1804-49ff-9b6,120,CAD,142320,NGN,Other Personal Services,1186,120
2043191,2024-03-12,ffaf-4d67-827,253,CAD,300058,NGN,Grants and Gifts,1186,253
2043192,2024-03-12,408b-49e9-a00,17,CAD,20162,NGN,Grants and Gifts,1186,17
2043194,2024-03-12,96f2-46f6-af1,10,CAD,11860,NGN,Grants and Gifts,1186,10
2043197,2024-03-12,b555-4d1c-a67,85,CAD,100810,NGN,Grants and Gifts,1186,85
2043198,2024-03-12,61dd-4f4e-be3,20,CAD,23720,NGN,Interest,1186,20
2043200,2024-03-12,8bcb-4c27-80e,1060000,NGN,884,CAD,Other Personal Services,0.000834028,884
2043203,2024-03-12,eebf-4c0c-a58,115,CAD,136390,NGN,Goods and Services,1186,115
2043205,2024-03-12,3ec4-4e0b-b17,53,CAD,62858,NGN,School-Related,1186,53
2043207,2024-03-12,1b98-495b-b1d,645000,NGN,538,CAD,Other Personal Services,0.000834028,538
2043208,2024-03-12,c5b9-4da5-858,10,CAD,11860,NGN,School-Related,1186,10
2043210,2024-03-12,4728-4db4-8f1,20,CAD,23720,NGN,School-Related,1186,20
2043218,2024-03-12,5dda-487a-b22,43,CAD,50998,NGN,Goods and Services,1186,43
2043219,2024-03-12,490e-4423-b79,43,CAD,50998,NGN,School-Related,1186,43
2043220,2024-03-12,b023-4e99-905,4215,CAD,4998990,NGN,Other Personal Services,1186,4215
2043222,2024-03-12,4fe5-4a2b-a25,47,CAD,55742,NGN,Other Personal Services,1186,47
2043223,2024-03-12,6701-49ea-a00,200,CAD,237200,NGN,Grants and Gifts,1186,200
2043225,2024-03-12,f39e-4967-a01,398000,NGN,332,CAD,Goods and Services,0.000834028,332
2043226,2024-03-12,8ac5-42e2-baf,26,CAD,30836,NGN,Health-Related,1186,26
2043227,2024-03-12,7bfb-4146-a99,72,CAD,85392,NGN,Other Personal Services,1186,72
2043230,2024-03-12,3dbd-4a94-8ea,72,CAD,85392,NGN,Maintenance and Repair Services n.i.e.,1186,72
2043233,2024-03-12,6c95-4c32-9cf,101,CAD,119786,NGN,Manufactured Goods,1186,101
2043234,2024-03-12,0b56-4181-a20,20,CAD,23720,NGN,Health-Related,1186,20
2043235,2024-03-12,16a2-4eeb-873,205,CAD,243130,NGN,Grants and Gifts,1186,205
2043236,2024-03-12,f090-4048-bc1,120,CAD,142320,NGN,Other Personal Services,1186,120
2043237,2024-03-12,3951-4a4b-85d,10,CAD,11860,NGN,Grants and Gifts,1186,10
2043238,2024-03-12,3dbd-4a94-8ea,51,CAD,60486,NGN,Maintenance and Repair Services n.i.e.,1186,51
2043239,2024-03-12,8ac5-42e2-baf,60,CAD,71160,NGN,School-Related,1186,60
2043242,2024-03-12,9676-4f08-992,600,CAD,711600,NGN,Maintenance and Repair Services n.i.e.,1186,600
2043243,2024-03-12,19cb-4f35-80a,241,CAD,285826,NGN,School-Related,1186,241
2043244,2024-03-12,0fd4-4f52-891,42,CAD,49812,NGN,Goods and Services,1186,42
2043245,2024-03-12,0fd4-4f52-891,17,CAD,20162,NGN,Goods and Services,1186,17
2043251,2024-03-12,19cb-4f35-80a,10,CAD,11860,NGN,Goods and Services,1186,10
2043252,2024-03-12,b395-46e5-bc3,30,CAD,35580,NGN,Goods and Services,1186,30
2043253,2024-03-12,59a6-46f5-8cd,220,CAD,260920,NGN,Goods and Services,1186,220
2043254,2024-03-12,0c1f-43c2-80d,1100000,NGN,917,CAD,School-Related,0.000834028,917
2043255,2024-03-12,48d3-44a1-82f,21,CAD,24906,NGN,Grants and Gifts,1186,21
2043257,2024-03-12,cb9d-479f-bf8,26,CAD,30836,NGN,Grants and Gifts,1186,26
2043261,2024-03-12,b023-4e99-905,35,CAD,41510,NGN,Other Personal Services,1186,35
2043263,2024-03-12,3dbd-4a94-8ea,53,CAD,62858,NGN,Maintenance and Repair Services n.i.e.,1186,53
2043264,2024-03-12,d874-4a5a-b75,18,CAD,21348,NGN,Interest,1186,18
2043265,2024-03-12,382f-4e9d-8f9,610,CAD,723460,NGN,Manufactured Goods,1186,610
2043267,2024-03-12,511a-44db-845,99,CAD,117414,NGN,School-Related,1186,99
2043268,2024-03-12,0bb0-4f01-8ae,50,CAD,59300,NGN,Other Personal Services,1186,50
2043272,2024-03-12,41b2-4fc1-9a4,700,CAD,830200,NGN,Health-Related,1186,700
2043273,2024-03-12,0b71-4e22-88f,250,CAD,296500,NGN,Health Services,1186,250
2043274,2024-03-12,064c-4576-ad4,200,CAD,237200,NGN,Health-Related,1186,200
2043275,2024-03-12,2950-42a4-8fa,1700,CAD,2016200,NGN,Other Personal Services,1186,1700
2043276,2024-03-12,7ed7-4af3-9d0,67,CAD,79462,NGN,Goods and Services,1186,67
2043279,2024-03-12,8499-4d69-a72,20,CAD,23720,NGN,Other Personal Services,1186,20
2043282,2024-03-12,4154-43b3-847,29,CAD,34394,NGN,School-Related,1186,29
2043283,2024-03-12,31ab-4d51-894,17,CAD,20162,NGN,Grants and Gifts,1186,17
2043288,2024-03-12,b8fe-4690-899,222000,NGN,185,CAD,Passenger Fare,0.000834028,185
2043290,2024-03-12,eebf-4c0c-a58,675,CAD,800550,NGN,Goods and Services,1186,675
2043292,2024-03-12,af86-4552-9e3,23,CAD,27278,NGN,Equity Capital,1186,23
2043294,2024-03-12,6ba5-4e20-a35,2998000,NGN,2500,CAD,Other Personal Services,0.000834028,2500
2043295,2024-03-12,3e2e-43af-af4,127,CAD,150622,NGN,Grants and Gifts,1186,127
2043297,2024-03-12,aa1a-407e-a3f,85,CAD,100810,NGN,Other Personal Services,1186,85
2043298,2024-03-12,0d82-4414-931,17,CAD,20162,NGN,Goods and Services,1186,17
2043301,2024-03-12,7194-4104-851,102,CAD,120972,NGN,Grants and Gifts,1186,102
2043302,2024-03-12,60f4-473a-a7e,55,CAD,65230,NGN,Other Personal Services,1186,55
2043303,2024-03-12,9da6-4ecd-b5a,70,CAD,83020,NGN,Miscellaneous Manufactured Articles,1186,70
2043304,2024-03-12,0d82-4414-931,85,CAD,100810,NGN,Grants and Gifts,1186,85
2043305,2024-03-12,be2e-4fc3-91e,10,CAD,11860,NGN,Goods and Services,1186,10
